A fact sheet with definitions and metadata for this dataset can be found at http://www.stateair.net/web/historical/1/2.html.
The U.S. Department of State Data Use Statement at http://www.stateair.net/web/historical/1/2.html applies to these and all data available from the Mission China air quality monitoring program.

Site,Parameter,Date (LST),Year,Month,Day,Hour,Value,Unit,Duration,QC Name
Chengdu,PM2.5,2013-01-05 12:00,2013,1,5,12,135,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-05 13:00,2013,1,5,13,123,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-05 14:00,2013,1,5,14,112,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-05 15:00,2013,1,5,15,117,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-05 16:00,2013,1,5,16,135,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-05 17:00,2013,1,5,17,124,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-05 18:00,2013,1,5,18,115,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-05 19:00,2013,1,5,19,120,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-05 20:00,2013,1,5,20,130,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-05 21:00,2013,1,5,21,135,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-05 22:00,2013,1,5,22,155,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-05 23:00,2013,1,5,23,185,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-06 00:00,2013,1,6,0,191,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-06 01:00,2013,1,6,1,179,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-06 02:00,2013,1,6,2,160,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-06 03:00,2013,1,6,3,152,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-06 04:00,2013,1,6,4,148,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-06 05:00,2013,1,6,5,138,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-06 06:00,2013,1,6,6,122,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-06 07:00,2013,1,6,7,129,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-06 08:00,2013,1,6,8,130,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-06 09:00,2013,1,6,9,148,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-06 10:00,2013,1,6,10,180,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-06 11:00,2013,1,6,11,158,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-06 12:00,2013,1,6,12,169,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-06 13:00,2013,1,6,13,126,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-06 14:00,2013,1,6,14,118,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-06 15:00,2013,1,6,15,117,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-06 16:00,2013,1,6,16,75,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-06 17:00,2013,1,6,17,86,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-06 18:00,2013,1,6,18,108,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-06 19:00,2013,1,6,19,99,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-06 20:00,2013,1,6,20,103,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-06 21:00,2013,1,6,21,118,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-06 22:00,2013,1,6,22,139,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-06 23:00,2013,1,6,23,143,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-07 00:00,2013,1,7,0,146,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-07 01:00,2013,1,7,1,174,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-07 02:00,2013,1,7,2,189,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-07 03:00,2013,1,7,3,183,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-07 04:00,2013,1,7,4,149,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-07 05:00,2013,1,7,5,156,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-07 06:00,2013,1,7,6,157,µg/m³,1 Hr,Valid
Chengdu,PM2.5,2013-01-07 07:00,2013,1,7,7,155,µg/m³,1 Hr,Valid
