A fact sheet with definitions and metadata for this dataset can be found at http://www.stateair.net/web/historical/1/4.html.
The U.S. Department of State Data Use Statement at http://www.stateair.net/web/historical/1/4.html applies to these and all data available from the Mission China air quality monitoring program.

Site,Parameter,Date (LST),Year,Month,Day,Hour,Value,Unit,Duration,QC Name
Shanghai,PM2.5,2013-03-17 03:00,2013,3,17,3,33,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-17 04:00,2013,3,17,4,28,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-17 05:00,2013,3,17,5,39,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-17 06:00,2013,3,17,6,33,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-17 07:00,2013,3,17,7,41,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-17 08:00,2013,3,17,8,41,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-17 09:00,2013,3,17,9,44,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-17 10:00,2013,3,17,10,45,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-17 11:00,2013,3,17,11,42,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-17 12:00,2013,3,17,12,46,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-17 13:00,2013,3,17,13,45,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-17 14:00,2013,3,17,14,52,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-17 15:00,2013,3,17,15,55,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-17 16:00,2013,3,17,16,63,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-17 17:00,2013,3,17,17,78,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-17 18:00,2013,3,17,18,84,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-17 19:00,2013,3,17,19,130,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-17 20:00,2013,3,17,20,135,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-17 21:00,2013,3,17,21,109,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-17 22:00,2013,3,17,22,69,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-17 23:00,2013,3,17,23,45,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-18 00:00,2013,3,18,0,41,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-18 01:00,2013,3,18,1,48,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-18 02:00,2013,3,18,2,37,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-18 03:00,2013,3,18,3,46,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-18 04:00,2013,3,18,4,38,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-18 05:00,2013,3,18,5,37,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-18 06:00,2013,3,18,6,55,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-18 07:00,2013,3,18,7,57,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-18 08:00,2013,3,18,8,80,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-18 09:00,2013,3,18,9,62,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-18 10:00,2013,3,18,10,80,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-18 11:00,2013,3,18,11,71,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-18 12:00,2013,3,18,12,70,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-18 13:00,2013,3,18,13,65,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-18 14:00,2013,3,18,14,63,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-18 15:00,2013,3,18,15,62,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-18 16:00,2013,3,18,16,67,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-18 17:00,2013,3,18,17,57,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-18 18:00,2013,3,18,18,74,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-18 19:00,2013,3,18,19,83,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-18 20:00,2013,3,18,20,100,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-18 21:00,2013,3,18,21,120,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-18 22:00,2013,3,18,22,147,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-18 23:00,2013,3,18,23,122,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-19 00:00,2013,3,19,0,141,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-19 01:00,2013,3,19,1,146,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-19 02:00,2013,3,19,2,135,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-19 03:00,2013,3,19,3,127,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-19 04:00,2013,3,19,4,116,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-19 05:00,2013,3,19,5,124,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-19 06:00,2013,3,19,6,130,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-19 07:00,2013,3,19,7,125,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-19 08:00,2013,3,19,8,116,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-19 09:00,2013,3,19,9,118,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-19 10:00,2013,3,19,10,100,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-19 11:00,2013,3,19,11,63,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-19 12:00,2013,3,19,12,60,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-19 13:00,2013,3,19,13,59,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-19 14:00,2013,3,19,14,52,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-19 15:00,2013,3,19,15,55,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-19 16:00,2013,3,19,16,59,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-19 17:00,2013,3,19,17,57,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-19 18:00,2013,3,19,18,59,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-19 19:00,2013,3,19,19,48,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-19 20:00,2013,3,19,20,46,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-19 21:00,2013,3,19,21,44,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-19 22:00,2013,3,19,22,52,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-19 23:00,2013,3,19,23,53,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-20 00:00,2013,3,20,0,56,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-20 01:00,2013,3,20,1,56,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-20 02:00,2013,3,20,2,65,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-20 03:00,2013,3,20,3,69,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-20 04:00,2013,3,20,4,73,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-20 05:00,2013,3,20,5,107,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-20 06:00,2013,3,20,6,116,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-20 07:00,2013,3,20,7,112,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-20 08:00,2013,3,20,8,163,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-20 09:00,2013,3,20,9,116,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-20 10:00,2013,3,20,10,71,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-20 11:00,2013,3,20,11,59,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-20 12:00,2013,3,20,12,63,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-20 13:00,2013,3,20,13,68,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-20 14:00,2013,3,20,14,46,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-20 15:00,2013,3,20,15,45,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-20 16:00,2013,3,20,16,37,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-20 17:00,2013,3,20,17,38,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-20 18:00,2013,3,20,18,40,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-20 19:00,2013,3,20,19,36,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-20 20:00,2013,3,20,20,38,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-20 21:00,2013,3,20,21,35,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-20 22:00,2013,3,20,22,33,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-20 23:00,2013,3,20,23,36,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-21 00:00,2013,3,21,0,27,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-21 01:00,2013,3,21,1,16,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-21 02:00,2013,3,21,2,19,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-21 03:00,2013,3,21,3,21,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-21 04:00,2013,3,21,4,23,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-21 05:00,2013,3,21,5,24,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-21 06:00,2013,3,21,6,27,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-21 07:00,2013,3,21,7,24,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-21 08:00,2013,3,21,8,21,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-21 09:00,2013,3,21,9,23,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-21 10:00,2013,3,21,10,19,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-21 11:00,2013,3,21,11,28,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-21 12:00,2013,3,21,12,35,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-21 13:00,2013,3,21,13,30,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-21 14:00,2013,3,21,14,34,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-21 15:00,2013,3,21,15,22,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-21 16:00,2013,3,21,16,33,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-21 17:00,2013,3,21,17,40,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-21 18:00,2013,3,21,18,36,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-21 19:00,2013,3,21,19,38,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-21 20:00,2013,3,21,20,37,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-21 21:00,2013,3,21,21,33,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-21 22:00,2013,3,21,22,28,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-21 23:00,2013,3,21,23,25,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-22 00:00,2013,3,22,0,25,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-22 01:00,2013,3,22,1,31,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-22 02:00,2013,3,22,2,35,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-22 03:00,2013,3,22,3,37,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-22 04:00,2013,3,22,4,42,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-22 05:00,2013,3,22,5,44,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-22 06:00,2013,3,22,6,51,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-22 07:00,2013,3,22,7,48,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-22 08:00,2013,3,22,8,50,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-22 09:00,2013,3,22,9,63,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-22 10:00,2013,3,22,10,75,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-22 11:00,2013,3,22,11,80,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-22 12:00,2013,3,22,12,91,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-22 13:00,2013,3,22,13,106,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-22 14:00,2013,3,22,14,101,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-22 15:00,2013,3,22,15,134,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-22 16:00,2013,3,22,16,137,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-22 17:00,2013,3,22,17,139,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-22 18:00,2013,3,22,18,114,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-22 19:00,2013,3,22,19,111,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-22 20:00,2013,3,22,20,87,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-22 21:00,2013,3,22,21,75,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-22 22:00,2013,3,22,22,61,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-22 23:00,2013,3,22,23,61,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-23 00:00,2013,3,23,0,52,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-23 01:00,2013,3,23,1,55,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-23 02:00,2013,3,23,2,52,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-23 03:00,2013,3,23,3,52,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-23 04:00,2013,3,23,4,52,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-23 05:00,2013,3,23,5,59,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-23 06:00,2013,3,23,6,57,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-23 07:00,2013,3,23,7,59,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-23 08:00,2013,3,23,8,59,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-23 09:00,2013,3,23,9,61,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-23 10:00,2013,3,23,10,63,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-23 11:00,2013,3,23,11,68,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-23 12:00,2013,3,23,12,70,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-23 13:00,2013,3,23,13,76,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-23 14:00,2013,3,23,14,73,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-23 15:00,2013,3,23,15,76,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-23 16:00,2013,3,23,16,65,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-23 17:00,2013,3,23,17,69,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-23 18:00,2013,3,23,18,81,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-23 19:00,2013,3,23,19,77,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-23 20:00,2013,3,23,20,82,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-23 21:00,2013,3,23,21,78,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-23 22:00,2013,3,23,22,61,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-23 23:00,2013,3,23,23,64,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-24 00:00,2013,3,24,0,61,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-24 01:00,2013,3,24,1,63,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-24 02:00,2013,3,24,2,63,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-24 03:00,2013,3,24,3,72,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-24 04:00,2013,3,24,4,80,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-24 05:00,2013,3,24,5,75,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-24 06:00,2013,3,24,6,65,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-24 07:00,2013,3,24,7,78,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-24 08:00,2013,3,24,8,70,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-24 09:00,2013,3,24,9,77,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-24 10:00,2013,3,24,10,86,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-24 11:00,2013,3,24,11,80,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-24 12:00,2013,3,24,12,79,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-24 13:00,2013,3,24,13,70,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-24 14:00,2013,3,24,14,72,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-24 15:00,2013,3,24,15,58,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-24 16:00,2013,3,24,16,72,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-24 17:00,2013,3,24,17,70,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-24 18:00,2013,3,24,18,71,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-24 19:00,2013,3,24,19,81,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-24 20:00,2013,3,24,20,78,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-24 21:00,2013,3,24,21,81,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-24 22:00,2013,3,24,22,70,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-24 23:00,2013,3,24,23,67,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-25 00:00,2013,3,25,0,69,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-25 01:00,2013,3,25,1,58,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-25 02:00,2013,3,25,2,60,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-25 03:00,2013,3,25,3,60,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-25 04:00,2013,3,25,4,60,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-25 05:00,2013,3,25,5,58,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-25 06:00,2013,3,25,6,60,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-25 07:00,2013,3,25,7,57,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-25 08:00,2013,3,25,8,50,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-25 09:00,2013,3,25,9,41,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-25 10:00,2013,3,25,10,42,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-25 11:00,2013,3,25,11,38,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-25 12:00,2013,3,25,12,-999,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-25 13:00,2013,3,25,13,24,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-25 14:00,2013,3,25,14,23,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-25 15:00,2013,3,25,15,23,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-25 16:00,2013,3,25,16,19,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-25 17:00,2013,3,25,17,22,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-25 18:00,2013,3,25,18,29,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-25 19:00,2013,3,25,19,33,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-25 20:00,2013,3,25,20,31,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-25 21:00,2013,3,25,21,26,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-25 22:00,2013,3,25,22,19,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-25 23:00,2013,3,25,23,18,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-26 00:00,2013,3,26,0,18,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-26 01:00,2013,3,26,1,16,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-26 02:00,2013,3,26,2,15,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-26 03:00,2013,3,26,3,22,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-26 04:00,2013,3,26,4,13,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-26 05:00,2013,3,26,5,20,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-26 06:00,2013,3,26,6,18,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-26 07:00,2013,3,26,7,19,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-26 08:00,2013,3,26,8,20,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-26 09:00,2013,3,26,9,17,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-26 10:00,2013,3,26,10,20,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-26 11:00,2013,3,26,11,15,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-26 12:00,2013,3,26,12,17,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-26 13:00,2013,3,26,13,19,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-26 14:00,2013,3,26,14,17,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-26 15:00,2013,3,26,15,16,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-26 16:00,2013,3,26,16,19,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-26 17:00,2013,3,26,17,22,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-26 18:00,2013,3,26,18,26,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-26 19:00,2013,3,26,19,31,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-26 20:00,2013,3,26,20,34,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-26 21:00,2013,3,26,21,27,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-26 22:00,2013,3,26,22,37,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-26 23:00,2013,3,26,23,31,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-27 00:00,2013,3,27,0,31,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-27 01:00,2013,3,27,1,32,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-27 02:00,2013,3,27,2,30,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-27 03:00,2013,3,27,3,31,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-27 04:00,2013,3,27,4,31,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-27 05:00,2013,3,27,5,34,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-27 06:00,2013,3,27,6,45,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-27 07:00,2013,3,27,7,50,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-27 08:00,2013,3,27,8,49,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-27 09:00,2013,3,27,9,45,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-27 10:00,2013,3,27,10,45,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-27 11:00,2013,3,27,11,57,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-27 12:00,2013,3,27,12,61,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-27 13:00,2013,3,27,13,71,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-27 14:00,2013,3,27,14,76,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-27 15:00,2013,3,27,15,71,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-27 16:00,2013,3,27,16,73,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-27 17:00,2013,3,27,17,75,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-27 18:00,2013,3,27,18,65,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-27 19:00,2013,3,27,19,68,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-27 20:00,2013,3,27,20,71,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-27 21:00,2013,3,27,21,95,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-27 22:00,2013,3,27,22,107,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-27 23:00,2013,3,27,23,92,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-28 00:00,2013,3,28,0,70,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-28 01:00,2013,3,28,1,64,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-28 02:00,2013,3,28,2,66,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-28 03:00,2013,3,28,3,67,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-28 04:00,2013,3,28,4,76,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-28 05:00,2013,3,28,5,81,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-28 06:00,2013,3,28,6,75,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-28 07:00,2013,3,28,7,70,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-28 08:00,2013,3,28,8,81,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-28 09:00,2013,3,28,9,103,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-28 10:00,2013,3,28,10,90,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-28 11:00,2013,3,28,11,91,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-28 12:00,2013,3,28,12,101,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-28 13:00,2013,3,28,13,97,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-28 14:00,2013,3,28,14,87,µg/m³,1 Hr,Valid
Shanghai,PM2.5,2013-03-28 15:00,2013,3,28,15,91,µg/m³,1 Hr,Valid
